GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,AE7001
"G0600050","1945",,"060",,"0050","Amador",20
"G0600070","1945",,"060",,"0070","Butte",69
"G0600090","1945",,"060",,"0090","Calaveras",16
"G0600110","1945",,"060",,"0110","Colusa",53
"G0600130","1945",,"060",,"0130","Contra Costa",150
"G0600150","1945",,"060",,"0150","Del Norte",88
"G0600170","1945",,"060",,"0170","El Dorado",40
"G0600190","1945",,"060",,"0190","Fresno",120
"G0600210","1945",,"060",,"0210","Glenn",55
"G0600230","1945",,"060",,"0230","Humboldt",38
"G0600250","1945",,"060",,"0250","Imperial",124
"G0600270","1945",,"060",,"0270","Inyo",22
"G0600290","1945",,"060",,"0290","Kern",38
"G0600310","1945",,"060",,"0310","Kings",84
"G0600330","1945",,"060",,"0330","Lake",59
"G0600350","1945",,"060",,"0350","Lassen",13
"G0600370","1945",,"060",,"0370","Los Angeles",507
"G0600390","1945",,"060",,"0390","Madera",63
"G0600410","1945",,"060",,"0410","Marin",65
"G0600430","1945",,"060",,"0430","Mariposa",17
"G0600450","1945",,"060",,"0450","Mendocino",28
"G0600470","1945",,"060",,"0470","Merced",78
"G0600490","1945",,"060",,"0490","Modoc",33
"G0600510","1945",,"060",,"0510","Mono",31
"G0600530","1945",,"060",,"0530","Monterey",74
"G0600550","1945",,"060",,"0550","Napa",99
"G0600570","1945",,"060",,"0570","Nevada",28
"G0600590","1945",,"060",,"0590","Orange",717
"G0600610","1945",,"060",,"0610","Placer",63
"G0600630","1945",,"060",,"0630","Plumas",24
"G0600650","1945",,"060",,"0650","Riverside",140
"G0600670","1945",,"060",,"0670","Sacramento",127
"G0600690","1945",,"060",,"0690","San Benito",45
"G0600710","1945",,"060",,"0710","San Bernardino",379
"G0600730","1945",,"060",,"0730","San Diego",91
"G0600750","1945",,"060",,"0750","San Francisco",4180
"G0600770","1945",,"060",,"0770","San Joaquin",233
"G0600790","1945",,"060",,"0790","San Luis Obispo",29
"G0600810","1945",,"060",,"0810","San Mateo",135
"G0600830","1945",,"060",,"0830","Santa Barbara",83
"G0600850","1945",,"060",,"0850","Santa Clara",204
"G0600870","1945",,"060",,"0870","Santa Cruz",261
"G0600890","1945",,"060",,"0890","Shasta",20
"G0600910","1945",,"060",,"0910","Sierra",22
"G0600930","1945",,"060",,"0930","Siskiyou",24
"G0600950","1945",,"060",,"0950","Solano",90
"G0600970","1945",,"060",,"0970","Sonoma",128
"G0600990","1945",,"060",,"0990","Stanislaus",159
"G0601010","1945",,"060",,"1010","Sutter",140
"G0601030","1945",,"060",,"1030","Tehama",24
"G0601050","1945",,"060",,"1050","Trinity",15
"G0601070","1945",,"060",,"1070","Tulare",163
"G0601090","1945",,"060",,"1090","Tuolumne",27
"G0601110","1945",,"060",,"1110","Ventura",261
"G0601130","1945",,"060",,"1130","Yolo",109
"G0601150","1945",,"060",,"1150","Yuba",62
"G0800010","1945",,"080",,"0010","Adams",30
"G0800030","1945",,"080",,"0030","Alamosa",13
"G0800050","1945",,"080",,"0050","Arapahoe",22
"G0800070","1945",,"080",,"0070","Archuleta",9
"G0800090","1945",,"080",,"0090","Baca",10
"G0800110","1945",,"080",,"0110","Bent",15
"G0800130","1945",,"080",,"0130","Boulder",69
"G0800150","1945",,"080",,"0150","Chaffee",17
"G0800170","1945",,"080",,"0170","Cheyenne",7
"G0800190","1945",,"080",,"0190","Clear Creek",24
"G0800210","1945",,"080",,"0210","Conejos",22
"G0800230","1945",,"080",,"0230","Costilla",7
"G0800250","1945",,"080",,"0250","Crowley",11
"G0800270","1945",,"080",,"0270","Custer",11
"G0800290","1945",,"080",,"0290","Delta",41
"G0800310","1945",,"080",,"0310","Denver",883
"G0800330","1945",,"080",,"0330","Dolores",19
"G0800350","1945",,"080",,"0350","Douglas",14
"G0800370","1945",,"080",,"0370","Eagle",18
"G0800390","1945",,"080",,"0390","Elbert",9
"G0800410","1945",,"080",,"0410","El Paso",11
"G0800430","1945",,"080",,"0430","Fremont",13
"G0800450","1945",,"080",,"0450","Garfield",20
"G0800470","1945",,"080",,"0470","Gilpin",17
"G0800490","1945",,"080",,"0490","Grand",12
"G0800510","1945",,"080",,"0510","Gunnison",18
"G0800530","1945",,"080",,"0530","Hinsdale",17
"G0800550","1945",,"080",,"0550","Huerfano",5
"G0800570","1945",,"080",,"0570","Jackson",10
"G0800590","1945",,"080",,"0590","Jefferson",75
"G0800610","1945",,"080",,"0610","Kiowa",6
"G0800630","1945",,"080",,"0630","Kit Carson",11
"G0800650","1945",,"080",,"0650","Lake",18
"G0800670","1945",,"080",,"0670","La Plata",12
"G0800690","1945",,"080",,"0690","Larimer",33
"G0800710","1945",,"080",,"0710","Las Animas",4
"G0800730","1945",,"080",,"0730","Lincoln",7
"G0800750","1945",,"080",,"0750","Logan",19
"G0800770","1945",,"080",,"0770","Mesa",35
"G0800790","1945",,"080",,"0790","Mineral",13
"G0800810","1945",,"080",,"0810","Moffat",5
"G0800830","1945",,"080",,"0830","Montezuma",9
"G0800850","1945",,"080",,"0850","Montrose",21
"G0800870","1945",,"080",,"0870","Morgan",24
"G0800890","1945",,"080",,"0890","Otero",15
"G0800910","1945",,"080",,"0910","Ouray",10
"G0800930","1945",,"080",,"0930","Park",6
"G0800950","1945",,"080",,"0950","Phillips",28
"G0800970","1945",,"080",,"0970","Pitkin",24
"G0800990","1945",,"080",,"0990","Prowers",15
"G0801010","1945",,"080",,"1010","Pueblo",11
"G0801030","1945",,"080",,"1030","Rio Blanco",10
"G0801050","1945",,"080",,"1050","Rio Grande",60
"G0801070","1945",,"080",,"1070","Routt",11
"G0801090","1945",,"080",,"1090","Saguache",14
"G0801110","1945",,"080",,"1110","San Juan",164
"G0801130","1945",,"080",,"1130","San Miguel",7
"G0801150","1945",,"080",,"1150","Sedgwick",33
"G0801170","1945",,"080",,"1170","Summit",20
"G0801190","1945",,"080",,"1190","Teller",7
"G0801210","1945",,"080",,"1210","Washington",9
"G0801230","1945",,"080",,"1230","Weld",35
"G0801250","1945",,"080",,"1250","Yuma",16
"G0900010","1945",,"090",,"0010","Fairfield",576
"G0900030","1945",,"090",,"0030","Hartford",219
"G0900050","1945",,"090",,"0050","Litchfield",111
"G0900070","1945",,"090",,"0070","Middlesex",129
"G0900090","1945",,"090",,"0090","New Haven",197
"G0900110","1945",,"090",,"0110","New London",78
"G0900130","1945",,"090",,"0130","Tolland",97
"G0900150","1945",,"090",,"0150","Windham",72
"G1000010","1945",,"100",,"0010","Kent",52
"G1000030","1945",,"100",,"0030","New Castle",151
"G1000050","1945",,"100",,"0050","Sussex",65
"G1200010","1945",,"120",,"0010","Alachua",27
"G1200030","1945",,"120",,"0030","Baker",25
"G1200050","1945",,"120",,"0050","Bay",44
"G1200070","1945",,"120",,"0070","Bradford",24
"G1200090","1945",,"120",,"0090","Brevard",70
"G1200110","1945",,"120",,"0110","Broward",79
"G1200130","1945",,"120",,"0130","Calhoun",25
"G1200150","1945",,"120",,"0150","Charlotte",7
"G1200170","1945",,"120",,"0170","Citrus",19
"G1200190","1945",,"120",,"0190","Clay",19
"G1200210","1945",,"120",,"0210","Collier",4
"G1200230","1945",,"120",,"0230","Columbia",18
"G1200250","1945",,"120",,"0250","Dade",286
"G1200270","1945",,"120",,"0270","De Soto",16
"G1200290","1945",,"120",,"0290","Dixie",6
"G1200310","1945",,"120",,"0310","Duval",98
"G1200330","1945",,"120",,"0330","Escambia",50
"G1200350","1945",,"120",,"0350","Flagler",8
"G1200370","1945",,"120",,"0370","Franklin",4
"G1200390","1945",,"120",,"0390","Gadsden",39
"G1200410","1945",,"120",,"0410","Gilchrist",11
"G1200430","1945",,"120",,"0430","Glades",15
"G1200450","1945",,"120",,"0450","Gulf",16
"G1200470","1945",,"120",,"0470","Hamilton",19
"G1200490","1945",,"120",,"0490","Hardee",27
"G1200510","1945",,"120",,"0510","Hendry",22
"G1200530","1945",,"120",,"0530","Hernando",53
"G1200550","1945",,"120",,"0550","Highlands",16
"G1200570","1945",,"120",,"0570","Hillsborough",70
"G1200590","1945",,"120",,"0590","Holmes",22
"G1200610","1945",,"120",,"0610","Indian River",74
"G1200630","1945",,"120",,"0630","Jackson",27
"G1200650","1945",,"120",,"0650","Jefferson",26
"G1200670","1945",,"120",,"0670","Lafayette",14
"G1200690","1945",,"120",,"0690","Lake",145
"G1200710","1945",,"120",,"0710","Lee",41
"G1200730","1945",,"120",,"0730","Leon",26
"G1200750","1945",,"120",,"0750","Levy",13
"G1200770","1945",,"120",,"0770","Liberty",12
"G1200790","1945",,"120",,"0790","Madison",18
"G1200810","1945",,"120",,"0810","Manatee",26
"G1200830","1945",,"120",,"0830","Marion",27
"G1200850","1945",,"120",,"0850","Martin",27
"G1200870","1945",,"120",,"0870","Monroe",220
"G1200890","1945",,"120",,"0890","Nassau",29
"G1200910","1945",,"120",,"0910","Okaloosa",23
"G1200930","1945",,"120",,"0930","Okeechobee",9
"G1200950","1945",,"120",,"0950","Orange",83
"G1200970","1945",,"120",,"0970","Osceola",8
"G1200990","1945",,"120",,"0990","Palm Beach",63
"G1201010","1945",,"120",,"1010","Pasco",37
"G1201030","1945",,"120",,"1030","Pinellas",260
"G1201050","1945",,"120",,"1050","Polk",95
"G1201070","1945",,"120",,"1070","Putnam",43
"G1201090","1945",,"120",,"1090","St Johns",36
"G1201110","1945",,"120",,"1110","St Lucie",38
"G1201130","1945",,"120",,"1130","Santa Rosa",33
"G1201150","1945",,"120",,"1150","Sarasota",21
"G1201170","1945",,"120",,"1170","Seminole",63
"G1201190","1945",,"120",,"1190","Sumter",22
"G1201210","1945",,"120",,"1210","Suwannee",17
"G1201230","1945",,"120",,"1230","Taylor",17
"G1201250","1945",,"120",,"1250","Union",17
"G1201270","1945",,"120",,"1270","Volusia",65
"G1201290","1945",,"120",,"1290","Wakulla",17
"G1201310","1945",,"120",,"1310","Walton",17
"G1201330","1945",,"120",,"1330","Washington",23
"G1300010","1945",,"130",,"0010","Appling",23
"G1300030","1945",,"130",,"0030","Atkinson",24
"G1300050","1945",,"130",,"0050","Bacon",25
"G1300070","1945",,"130",,"0070","Baker",24
"G1300090","1945",,"130",,"0090","Baldwin",16
"G1300110","1945",,"130",,"0110","Banks",19
"G1300130","1945",,"130",,"0130","Barrow",44
"G1300150","1945",,"130",,"0150","Bartow",31
"G1300170","1945",,"130",,"0170","Ben Hill",33
"G1300190","1945",,"130",,"0190","Berrien",30
"G1300210","1945",,"130",,"0210","Bibb",39
"G1300230","1945",,"130",,"0230","Bleckley",30
"G1300250","1945",,"130",,"0250","Brantley",18
"G1300270","1945",,"130",,"0270","Brooks",30
"G1300290","1945",,"130",,"0290","Bryan",15
"G1300310","1945",,"130",,"0310","Bulloch",34
"G1300330","1945",,"130",,"0330","Burke",22
"G1300350","1945",,"130",,"0350","Butts",27
"G1300370","1945",,"130",,"0370","Calhoun",20
"G1300390","1945",,"130",,"0390","Camden",12
"G1300430","1945",,"130",,"0430","Candler",30
"G1300450","1945",,"130",,"0450","Carroll",31
"G1300470","1945",,"130",,"0470","Catoosa",46
"G1300490","1945",,"130",,"0490","Charlton",13
"G1300510","1945",,"130",,"0510","Chatham",56
"G1300530","1945",,"130",,"0530","Chattahoochee",11
"G1300550","1945",,"130",,"0550","Chattooga",30
"G1300570","1945",,"130",,"0570","Cherokee",25
"G1300590","1945",,"130",,"0590","Clarke",50
"G1300610","1945",,"130",,"0610","Clay",16
"G1300630","1945",,"130",,"0630","Clayton",59
"G1300650","1945",,"130",,"0650","Clinch",18
"G1300670","1945",,"130",,"0670","Cobb",55
"G1300690","1945",,"130",,"0690","Coffee",32
"G1300710","1945",,"130",,"0710","Colquitt",39
"G1300730","1945",,"130",,"0730","Columbia",18
"G1300750","1945",,"130",,"0750","Cook",35
"G1300770","1945",,"130",,"0770","Coweta",21
"G1300790","1945",,"130",,"0790","Crawford",17
"G1300810","1945",,"130",,"0810","Crisp",36
"G1300830","1945",,"130",,"0830","Dade",31
"G1300850","1945",,"130",,"0850","Dawson",13
"G1300870","1945",,"130",,"0870","Decatur",19
"G1300890","1945",,"130",,"0890","De Kalb",116
"G1300910","1945",,"130",,"0910","Dodge",24
"G1300930","1945",,"130",,"0930","Dooly",29
"G1300950","1945",,"130",,"0950","Dougherty",34
"G1300970","1945",,"130",,"0970","Douglas",32
"G1300990","1945",,"130",,"0990","Early",35
"G1301010","1945",,"130",,"1010","Echols",9
"G1301030","1945",,"130",,"1030","Effingham",19
"G1301050","1945",,"130",,"1050","Elbert",23
"G1301070","1945",,"130",,"1070","Emanuel",23
"G1301090","1945",,"130",,"1090","Evans",36
"G1301110","1945",,"130",,"1110","Fannin",23
"G1301130","1945",,"130",,"1130","Fayette",22
"G1301150","1945",,"130",,"1150","Floyd",32
"G1301170","1945",,"130",,"1170","Forsyth",31
"G1301190","1945",,"130",,"1190","Franklin",32
"G1301210","1945",,"130",,"1210","Fulton",71
"G1301230","1945",,"130",,"1230","Gilmer",17
"G1301250","1945",,"130",,"1250","Glascock",23
"G1301270","1945",,"130",,"1270","Glynn",43
"G1301290","1945",,"130",,"1290","Gordon",36
"G1301310","1945",,"130",,"1310","Grady",36
"G1301330","1945",,"130",,"1330","Greene",15
"G1301350","1945",,"130",,"1350","Gwinnett",32
"G1301370","1945",,"130",,"1370","Habersham",36
"G1301390","1945",,"130",,"1390","Hall",30
"G1301410","1945",,"130",,"1410","Hancock",20
"G1301430","1945",,"130",,"1430","Haralson",24
"G1301450","1945",,"130",,"1450","Harris",17
"G1301470","1945",,"130",,"1470","Hart",37
"G1301490","1945",,"130",,"1490","Heard",18
"G1301510","1945",,"130",,"1510","Henry",30
"G1301530","1945",,"130",,"1530","Houston",27
"G1301550","1945",,"130",,"1550","Irwin",38
"G1301570","1945",,"130",,"1570","Jackson",30
"G1301590","1945",,"130",,"1590","Jasper",22
"G1301610","1945",,"130",,"1610","Jeff Davis",23
"G1301630","1945",,"130",,"1630","Jefferson",23
"G1301650","1945",,"130",,"1650","Jenkins",21
"G1301670","1945",,"130",,"1670","Johnson",23
"G1301690","1945",,"130",,"1690","Jones",19
"G1301710","1945",,"130",,"1710","Lamar",25
"G1301730","1945",,"130",,"1730","Lanier",28
"G1301750","1945",,"130",,"1750","Laurens",28
"G1301770","1945",,"130",,"1770","Lee",22
"G1301790","1945",,"130",,"1790","Liberty",20
"G1301810","1945",,"130",,"1810","Lincoln",14
"G1301830","1945",,"130",,"1830","Long",14
"G1301850","1945",,"130",,"1850","Lowndes",32
"G1301870","1945",,"130",,"1870","Lumpkin",16
"G1301890","1945",,"130",,"1890","Mcduffie",19
"G1301910","1945",,"130",,"1910","Mcintosh",29
"G1301930","1945",,"130",,"1930","Macon",28
"G1301950","1945",,"130",,"1950","Madison",29
"G1301970","1945",,"130",,"1970","Marion",13
"G1301990","1945",,"130",,"1990","Meriwether",21
"G1302010","1945",,"130",,"2010","Miller",21
"G1302050","1945",,"130",,"2050","Mitchell",30
"G1302070","1945",,"130",,"2070","Monroe",17
"G1302090","1945",,"130",,"2090","Montgomery",29
"G1302110","1945",,"130",,"2110","Morgan",24
"G1302130","1945",,"130",,"2130","Murray",27
"G1302150","1945",,"130",,"2150","Muscogee",52
"G1302170","1945",,"130",,"2170","Newton",28
"G1302190","1945",,"130",,"2190","Oconee",28
"G1302210","1945",,"130",,"2210","Oglethorpe",18
"G1302230","1945",,"130",,"2230","Paulding",28
"G1302250","1945",,"130",,"2250","Peach",37
"G1302270","1945",,"130",,"2270","Pickens",18
"G1302290","1945",,"130",,"2290","Pierce",30
"G1302310","1945",,"130",,"2310","Pike",25
"G1302330","1945",,"130",,"2330","Polk",34
"G1302350","1945",,"130",,"2350","Pulaski",26
"G1302370","1945",,"130",,"2370","Putnam",19
"G1302390","1945",,"130",,"2390","Quitman",14
"G1302410","1945",,"130",,"2410","Rabun",41
"G1302430","1945",,"130",,"2430","Randolph",25
"G1302450","1945",,"130",,"2450","Richmond",55
"G1302470","1945",,"130",,"2470","Rockdale",32
"G1302490","1945",,"130",,"2490","Schley",18
"G1302510","1945",,"130",,"2510","Screven",22
"G1302530","1945",,"130",,"2530","Seminole",26
"G1302550","1945",,"130",,"2550","Spalding",41
"G1302570","1945",,"130",,"2570","Stephens",29
"G1302590","1945",,"130",,"2590","Stewart",13
"G1302610","1945",,"130",,"2610","Sumter",29
"G1302630","1945",,"130",,"2630","Talbot",13
"G1302650","1945",,"130",,"2650","Taliaferro",13
"G1302670","1945",,"130",,"2670","Tattnall",26
"G1302690","1945",,"130",,"2690","Taylor",17
"G1302710","1945",,"130",,"2710","Telfair",26
"G1302730","1945",,"130",,"2730","Terrell",30
"G1302750","1945",,"130",,"2750","Thomas",43
"G1302770","1945",,"130",,"2770","Tift",50
"G1302790","1945",,"130",,"2790","Toombs",29
"G1302810","1945",,"130",,"2810","Towns",51
"G1302830","1945",,"130",,"2830","Treutlen",22
"G1302850","1945",,"130",,"2850","Troup",22
"G1302870","1945",,"130",,"2870","Turner",33
"G1302890","1945",,"130",,"2890","Twiggs",19
"G1302910","1945",,"130",,"2910","Union",18
"G1302930","1945",,"130",,"2930","Upson",31
"G1302950","1945",,"130",,"2950","Walker",43
"G1302970","1945",,"130",,"2970","Walton",34
"G1302990","1945",,"130",,"2990","Ware",25
"G1303010","1945",,"130",,"3010","Warren",21
"G1303030","1945",,"130",,"3030","Washington",22
"G1303050","1945",,"130",,"3050","Wayne",29
"G1303070","1945",,"130",,"3070","Webster",15
"G1303090","1945",,"130",,"3090","Wheeler",23
"G1303110","1945",,"130",,"3110","White",23
"G1303130","1945",,"130",,"3130","Whitfield",37
"G1303150","1945",,"130",,"3150","Wilcox",24
"G1303170","1945",,"130",,"3170","Wilkes",16
"G1303190","1945",,"130",,"3190","Wilkinson",14
"G1303210","1945",,"130",,"3210","Worth",30
"G1600010","1945",,"160",,"0010","Ada",56
"G1600030","1945",,"160",,"0030","Adams",16
"G1600050","1945",,"160",,"0050","Bannock",30
"G1600070","1945",,"160",,"0070","Bear Lake",21
"G1600090","1945",,"160",,"0090","Benewah",37
"G1600110","1945",,"160",,"0110","Bingham",47
"G1600130","1945",,"160",,"0130","Blaine",20
"G1600150","1945",,"160",,"0150","Boise",6
"G1600170","1945",,"160",,"0170","Bonner",23
"G1600190","1945",,"160",,"0190","Bonneville",51
"G1600210","1945",,"160",,"0210","Boundary",39
"G1600230","1945",,"160",,"0230","Butte",24
"G1600250","1945",,"160",,"0250","Camas",23
"G1600270","1945",,"160",,"0270","Canyon",124
"G1600290","1945",,"160",,"0290","Caribou",19
"G1600310","1945",,"160",,"0310","Cassia",41
"G1600330","1945",,"160",,"0330","Clark",9
"G1600350","1945",,"160",,"0350","Clearwater",28
"G1600370","1945",,"160",,"0370","Custer",30
"G1600390","1945",,"160",,"0390","Elmore",11
"G1600410","1945",,"160",,"0410","Franklin",56
"G1600430","1945",,"160",,"0430","Fremont",35
"G1600450","1945",,"160",,"0450","Gem",26
"G1600470","1945",,"160",,"0470","Gooding",66
"G1600490","1945",,"160",,"0490","Idaho",25
"G1600510","1945",,"160",,"0510","Jefferson",44
"G1600530","1945",,"160",,"0530","Jerome",130
"G1600550","1945",,"160",,"0550","Kootenai",32
"G1600570","1945",,"160",,"0570","Latah",66
"G1600590","1945",,"160",,"0590","Lemhi",32
"G1600610","1945",,"160",,"0610","Lewis",60
"G1600630","1945",,"160",,"0630","Lincoln",44
"G1600650","1945",,"160",,"0650","Madison",38
"G1600670","1945",,"160",,"0670","Minidoka",137
"G1600690","1945",,"160",,"0690","Nez Perce",35
"G1600710","1945",,"160",,"0710","Oneida",28
"G1600730","1945",,"160",,"0730","Owyhee",20
"G1600750","1945",,"160",,"0750","Payette",64
"G1600770","1945",,"160",,"0770","Power",21
"G1600790","1945",,"160",,"0790","Shoshone",37
"G1600810","1945",,"160",,"0810","Teton",30
