GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,AE7001
"G0101050","1910","Alabama","010","Perry","1050","Perry",14
"G0101070","1910","Alabama","010","Pickens","1070","Pickens",10
"G0101090","1910","Alabama","010","Pike","1090","Pike",16
"G0101110","1910","Alabama","010","Randolph","1110","Randolph",13
"G0101130","1910","Alabama","010","Russell","1130","Russell",12
"G0101150","1910","Alabama","010","St Clair","1150","St Clair",11
"G0101170","1910","Alabama","010","Shelby","1170","Shelby",12
"G0101190","1910","Alabama","010","Sumter","1190","Sumter",13
"G0101210","1910","Alabama","010","Talladega","1210","Talladega",17
"G0101230","1910","Alabama","010","Tallapoosa","1230","Tallapoosa",14
"G0101250","1910","Alabama","010","Tuscaloosa","1250","Tuscaloosa",13
"G0101270","1910","Alabama","010","Walker","1270","Walker",11
"G0101290","1910","Alabama","010","Washington","1290","Washington",6
"G0101310","1910","Alabama","010","Wilcox","1310","Wilcox",13
"G0101330","1910","Alabama","010","Winston","1330","Winston",6
"G0400010","1910","Arizona","040","Apache","0010","Apache",12
"G0400030","1910","Arizona","040","Cochise","0030","Cochise",10
"G0400050","1910","Arizona","040","Coconino","0050","Coconino",24
"G0400070","1910","Arizona","040","Gila","0070","Gila",24
"G0400090","1910","Arizona","040","Graham","0090","Graham",67
"G0400130","1910","Arizona","040","Maricopa","0130","Maricopa",113
"G0400150","1910","Arizona","040","Mohave","0150","Mohave",26
"G0400170","1910","Arizona","040","Navajo","0170","Navajo",8
"G0400190","1910","Arizona","040","Pima","0190","Pima",21
"G0400210","1910","Arizona","040","Pinal","0210","Pinal",31
"G0400230","1910","Arizona","040","Santa Cruz","0230","Santa Cruz",15
"G0400250","1910","Arizona","040","Yavapai","0250","Yavapai",11
"G0400270","1910","Arizona","040","Yuma","0270","Yuma",77
"G0500010","1910","Arkansas","050","Arkansas","0010","Arkansas",32
"G0500030","1910","Arkansas","050","Ashley","0030","Ashley",19
"G0500050","1910","Arkansas","050","Baxter","0050","Baxter",9
"G0500070","1910","Arkansas","050","Benton","0070","Benton",35
"G0500090","1910","Arkansas","050","Boone","0090","Boone",14
"G0500110","1910","Arkansas","050","Bradley","0110","Bradley",11
"G0500130","1910","Arkansas","050","Calhoun","0130","Calhoun",9
"G0500150","1910","Arkansas","050","Carroll","0150","Carroll",14
"G0500170","1910","Arkansas","050","Chicot","0170","Chicot",32
"G0500190","1910","Arkansas","050","Clark","0190","Clark",10
"G0500210","1910","Arkansas","050","Clay","0210","Clay",29
"G0500230","1910","Arkansas","050","Cleburne","0230","Cleburne",9
"G0500250","1910","Arkansas","050","Cleveland","0250","Cleveland",9
"G0500270","1910","Arkansas","050","Columbia","0270","Columbia",12
"G0500290","1910","Arkansas","050","Conway","0290","Conway",19
"G0500310","1910","Arkansas","050","Craighead","0310","Craighead",31
"G0500330","1910","Arkansas","050","Crawford","0330","Crawford",21
"G0500350","1910","Arkansas","050","Crittenden","0350","Crittenden",45
"G0500370","1910","Arkansas","050","Cross","0370","Cross",21
"G0500390","1910","Arkansas","050","Dallas","0390","Dallas",9
"G0500410","1910","Arkansas","050","Desha","0410","Desha",25
"G0500430","1910","Arkansas","050","Drew","0430","Drew",14
"G0500450","1910","Arkansas","050","Faulkner","0450","Faulkner",11
"G0500470","1910","Arkansas","050","Franklin","0470","Franklin",16
"G0500490","1910","Arkansas","050","Fulton","0490","Fulton",8
"G0500510","1910","Arkansas","050","Garland","0510","Garland",15
"G0500530","1910","Arkansas","050","Grant","0530","Grant",10
"G0500550","1910","Arkansas","050","Greene","0550","Greene",24
"G0500570","1910","Arkansas","050","Hempstead","0570","Hempstead",16
"G0500590","1910","Arkansas","050","Hot Spring","0590","Hot Spring",12
"G0500610","1910","Arkansas","050","Howard","0610","Howard",12
"G0500630","1910","Arkansas","050","Independence","0630","Independence",16
"G0500650","1910","Arkansas","050","Izard","0650","Izard",7
"G0500670","1910","Arkansas","050","Jackson","0670","Jackson",27
"G0500690","1910","Arkansas","050","Jefferson","0690","Jefferson",29
"G0500710","1910","Arkansas","050","Johnson","0710","Johnson",17
"G0500730","1910","Arkansas","050","Lafayette","0730","Lafayette",15
"G0500750","1910","Arkansas","050","Lawrence","0750","Lawrence",22
"G0500770","1910","Arkansas","050","Lee","0770","Lee",28
"G0500790","1910","Arkansas","050","Lincoln","0790","Lincoln",16
"G0500810","1910","Arkansas","050","Little River","0810","Little River",15
"G0500830","1910","Arkansas","050","Logan","0830","Logan",18
"G0500850","1910","Arkansas","050","Lonoke","0850","Lonoke",28
"G0500870","1910","Arkansas","050","Madison","0870","Madison",9
"G0500890","1910","Arkansas","050","Marion","0890","Marion",11
"G0500910","1910","Arkansas","050","Miller","0910","Miller",14
"G0500930","1910","Arkansas","050","Mississippi","0930","Mississippi",52
"G0500950","1910","Arkansas","050","Monroe","0950","Monroe",26
"G0500970","1910","Arkansas","050","Montgomery","0970","Montgomery",8
"G0500990","1910","Arkansas","050","Nevada","0990","Nevada",10
"G0501010","1910","Arkansas","050","Newton","1010","Newton",6
"G0501030","1910","Arkansas","050","Ouachita","1030","Ouachita",10
"G0501050","1910","Arkansas","050","Perry","1050","Perry",13
"G0501070","1910","Arkansas","050","Phillips","1070","Phillips",34
"G0501090","1910","Arkansas","050","Pike","1090","Pike",11
"G0501110","1910","Arkansas","050","Poinsett","1110","Poinsett",29
"G0501130","1910","Arkansas","050","Polk","1130","Polk",10
"G0501150","1910","Arkansas","050","Pope","1150","Pope",15
"G0501170","1910","Arkansas","050","Prairie","1170","Prairie",24
"G0501190","1910","Arkansas","050","Pulaski","1190","Pulaski",36
"G0501210","1910","Arkansas","050","Randolph","1210","Randolph",17
"G0501230","1910","Arkansas","050","St Francis","1230","St Francis",27
"G0501250","1910","Arkansas","050","Saline","1250","Saline",13
"G0501270","1910","Arkansas","050","Scott","1270","Scott",10
"G0501290","1910","Arkansas","050","Searcy","1290","Searcy",8
"G0501310","1910","Arkansas","050","Sebastian","1310","Sebastian",33
"G0501330","1910","Arkansas","050","Sevier","1330","Sevier",12
"G0501350","1910","Arkansas","050","Sharp","1350","Sharp",8
"G0501370","1910","Arkansas","050","Stone","1370","Stone",6
"G0501390","1910","Arkansas","050","Union","1390","Union",9
"G0501410","1910","Arkansas","050","Van Buren","1410","Van Buren",7
"G0501430","1910","Arkansas","050","Washington","1430","Washington",26
"G0501450","1910","Arkansas","050","White","1450","White",14
"G0501470","1910","Arkansas","050","Woodruff","1470","Woodruff",36
"G0501490","1910","Arkansas","050","Yell","1490","Yell",18
"G0600010","1910","California","060","Alameda","0010","Alameda",109
"G0600030","1910","California","060","Alpine","0030","Alpine",19
"G0600050","1910","California","060","Amador","0050","Amador",13
"G0600070","1910","California","060","Butte","0070","Butte",44
"G0600090","1910","California","060","Calaveras","0090","Calaveras",11
"G0600110","1910","California","060","Colusa","0110","Colusa",33
"G0600130","1910","California","060","Contra Costa","0130","Contra Costa",72
"G0600150","1910","California","060","Del Norte","0150","Del Norte",43
"G0600170","1910","California","060","El Dorado","0170","El Dorado",15
"G0600190","1910","California","060","Fresno","0190","Fresno",74
"G0600210","1910","California","060","Glenn","0210","Glenn",30
"G0600230","1910","California","060","Humboldt","0230","Humboldt",29
"G0600250","1910","California","060","Imperial","0250","Imperial",92
"G0600270","1910","California","060","Inyo","0270","Inyo",52
"G0600290","1910","California","060","Kern","0290","Kern",18
"G0600310","1910","California","060","Kings","0310","Kings",75
"G0600330","1910","California","060","Lake","0330","Lake",26
"G0600350","1910","California","060","Lassen","0350","Lassen",24
"G0600370","1910","California","060","Los Angeles","0370","Los Angeles",254
"G0600390","1910","California","060","Madera","0390","Madera",21
"G0600410","1910","California","060","Marin","0410","Marin",40
"G0600430","1910","California","060","Mariposa","0430","Mariposa",10
"G0600450","1910","California","060","Mendocino","0450","Mendocino",17
"G0600470","1910","California","060","Merced","0470","Merced",36
"G0600490","1910","California","060","Modoc","0490","Modoc",20
"G0600510","1910","California","060","Mono","0510","Mono",15
"G0600530","1910","California","060","Monterey","0530","Monterey",26
"G0600550","1910","California","060","Napa","0550","Napa",46
"G0600570","1910","California","060","Nevada","0570","Nevada",14
"G0600590","1910","California","060","Orange","0590","Orange",163
"G0600610","1910","California","060","Placer","0610","Placer",37
"G0600630","1910","California","060","Plumas","0630","Plumas",20
"G0600650","1910","California","060","Riverside","0650","Riverside",83
"G0600670","1910","California","060","Sacramento","0670","Sacramento",71
"G0600690","1910","California","060","San Benito","0690","San Benito",23
"G0600710","1910","California","060","San Bernardino","0710","San Bernardino",316
"G0600730","1910","California","060","San Diego","0730","San Diego",33
"G0600750","1910","California","060","San Francisco","0750","San Francisco",1159
"G0600770","1910","California","060","San Joaquin","0770","San Joaquin",81
"G0600790","1910","California","060","San Luis Obispo","0790","San Luis Obispo",17
"G0600810","1910","California","060","San Mateo","0810","San Mateo",121
"G0600830","1910","California","060","Santa Barbara","0830","Santa Barbara",34
"G0600850","1910","California","060","Santa Clara","0850","Santa Clara",84
"G0600870","1910","California","060","Santa Cruz","0870","Santa Cruz",104
"G0600890","1910","California","060","Shasta","0890","Shasta",16
"G0600910","1910","California","060","Sierra","0910","Sierra",15
"G0600930","1910","California","060","Siskiyou","0930","Siskiyou",26
"G0600950","1910","California","060","Solano","0950","Solano",53
"G0600970","1910","California","060","Sonoma","0970","Sonoma",68
"G0600990","1910","California","060","Stanislaus","0990","Stanislaus",60
"G0601010","1910","California","060","Sutter","1010","Sutter",44
"G0601030","1910","California","060","Tehama","1030","Tehama",15
"G0601050","1910","California","060","Trinity","1050","Trinity",13
"G0601070","1910","California","060","Tulare","1070","Tulare",66
"G0601090","1910","California","060","Tuolumne","1090","Tuolumne",12
"G0601110","1910","California","060","Ventura","1110","Ventura",80
"G0601130","1910","California","060","Yolo","1130","Yolo",61
"G0601150","1910","California","060","Yuba","1150","Yuba",22
"G0800010","1910","Colorado","080","Adams","0010","Adams",39
"G0800050","1910","Colorado","080","Arapahoe","0050","Arapahoe",36
"G0800070","1910","Colorado","080","Archuleta","0070","Archuleta",14
"G0800090","1910","Colorado","080","Baca","0090","Baca",4
"G0800110","1910","Colorado","080","Bent","0110","Bent",38
"G0800130","1910","Colorado","080","Boulder","0130","Boulder",77
"G0800150","1910","Colorado","080","Chaffee","0150","Chaffee",42
"G0800170","1910","Colorado","080","Cheyenne","0170","Cheyenne",12
"G0800190","1910","Colorado","080","Clear Creek","0190","Clear Creek",12
"G0800210","1910","Colorado","080","Conejos","0210","Conejos",34
"G0800230","1910","Colorado","080","Costilla","0230","Costilla",19
"G0800270","1910","Colorado","080","Custer","0270","Custer",17
"G0800290","1910","Colorado","080","Delta","0290","Delta",133
"G0800310","1910","Colorado","080","Denver","0310","Denver",1160
"G0800330","1910","Colorado","080","Dolores","0330","Dolores",12
"G0800350","1910","Colorado","080","Douglas","0350","Douglas",13
"G0800370","1910","Colorado","080","Eagle","0370","Eagle",39
"G0800390","1910","Colorado","080","Elbert","0390","Elbert",11
"G0800410","1910","Colorado","080","El Paso","0410","El Paso",15
"G0800430","1910","Colorado","080","Fremont","0430","Fremont",42
"G0800450","1910","Colorado","080","Garfield","0450","Garfield",58
"G0800470","1910","Colorado","080","Gilpin","0470","Gilpin",12
"G0800490","1910","Colorado","080","Grand","0490","Grand",17
"G0800510","1910","Colorado","080","Gunnison","0510","Gunnison",27
"G0800530","1910","Colorado","080","Hinsdale","0530","Hinsdale",13
"G0800550","1910","Colorado","080","Huerfano","0550","Huerfano",16
"G0800570","1910","Colorado","080","Jackson","0570","Jackson",15
"G0800590","1910","Colorado","080","Jefferson","0590","Jefferson",72
"G0800610","1910","Colorado","080","Kiowa","0610","Kiowa",10
"G0800630","1910","Colorado","080","Kit Carson","0630","Kit Carson",11
"G0800650","1910","Colorado","080","Lake","0650","Lake",18
"G0800670","1910","Colorado","080","La Plata","0670","La Plata",30
"G0800690","1910","Colorado","080","Larimer","0690","Larimer",45
"G0800710","1910","Colorado","080","Las Animas","0710","Las Animas",10
"G0800730","1910","Colorado","080","Lincoln","0730","Lincoln",11
"G0800750","1910","Colorado","080","Logan","0750","Logan",21
"G0800770","1910","Colorado","080","Mesa","0770","Mesa",159
"G0800790","1910","Colorado","080","Mineral","0790","Mineral",24
"G0800830","1910","Colorado","080","Montezuma","0830","Montezuma",36
"G0800850","1910","Colorado","080","Montrose","0850","Montrose",77
"G0800870","1910","Colorado","080","Morgan","0870","Morgan",43
"G0800890","1910","Colorado","080","Otero","0890","Otero",66
"G0800910","1910","Colorado","080","Ouray","0910","Ouray",27
"G0800930","1910","Colorado","080","Park","0930","Park",12
"G0800950","1910","Colorado","080","Phillips","0950","Phillips",25
"G0800970","1910","Colorado","080","Pitkin","0970","Pitkin",34
"G0800990","1910","Colorado","080","Prowers","0990","Prowers",47
"G0801010","1910","Colorado","080","Pueblo","1010","Pueblo",13
"G0801030","1910","Colorado","080","Rio Blanco","1030","Rio Blanco",24
"G0801050","1910","Colorado","080","Rio Grande","1050","Rio Grande",63
"G0801070","1910","Colorado","080","Routt","1070","Routt",25
"G0801090","1910","Colorado","080","Saguache","1090","Saguache",27
"G0801130","1910","Colorado","080","San Miguel","1130","San Miguel",25
"G0801150","1910","Colorado","080","Sedgwick","1150","Sedgwick",29
"G0801170","1910","Colorado","080","Summit","1170","Summit",17
"G0801190","1910","Colorado","080","Teller","1190","Teller",11
"G0801210","1910","Colorado","080","Washington","1210","Washington",11
"G0801230","1910","Colorado","080","Weld","1230","Weld",55
"G0801250","1910","Colorado","080","Yuma","1250","Yuma",12
"G0900010","1910","Connecticut","090","Fairfield","0010","Fairfield",148
"G0900030","1910","Connecticut","090","Hartford","0030","Hartford",94
"G0900050","1910","Connecticut","090","Litchfield","0050","Litchfield",42
"G0900070","1910","Connecticut","090","Middlesex","0070","Middlesex",45
"G0900090","1910","Connecticut","090","New Haven","0090","New Haven",74
"G0900110","1910","Connecticut","090","New London","0110","New London",32
"G0900130","1910","Connecticut","090","Tolland","0130","Tolland",34
"G0900150","1910","Connecticut","090","Windham","0150","Windham",32
"G1000010","1910","Delaware","100","Kent","0010","Kent",47
"G1000030","1910","Delaware","100","New Castle","0030","New Castle",89
"G1000050","1910","Delaware","100","Sussex","0050","Sussex",36
"G1200010","1910","Florida","120","Alachua","0010","Alachua",13
"G1200030","1910","Florida","120","Baker","0030","Baker",12
"G1200070","1910","Florida","120","Bradford","0070","Bradford",15
"G1200090","1910","Florida","120","Brevard","0090","Brevard",122
"G1200130","1910","Florida","120","Calhoun","0130","Calhoun",10
"G1200170","1910","Florida","120","Citrus","0170","Citrus",21
"G1200190","1910","Florida","120","Clay","0190","Clay",16
"G1200230","1910","Florida","120","Columbia","0230","Columbia",9
"G1200250","1910","Florida","120","Dade","0250","Dade",82
"G1200270","1910","Florida","120","De Soto","0270","De Soto",34
"G1200310","1910","Florida","120","Duval","0310","Duval",35
"G1200330","1910","Florida","120","Escambia","0330","Escambia",18
"G1200370","1910","Florida","120","Franklin","0370","Franklin",5
"G1200390","1910","Florida","120","Gadsden","0390","Gadsden",30
"G1200470","1910","Florida","120","Hamilton","0470","Hamilton",11
"G1200530","1910","Florida","120","Hernando","0530","Hernando",27
"G1200570","1910","Florida","120","Hillsborough","0570","Hillsborough",75
"G1200590","1910","Florida","120","Holmes","0590","Holmes",3
"G1200630","1910","Florida","120","Jackson","0630","Jackson",12
"G1200650","1910","Florida","120","Jefferson","0650","Jefferson",12
"G1200670","1910","Florida","120","Lafayette","0670","Lafayette",7
"G1200690","1910","Florida","120","Lake","0690","Lake",39
"G1200710","1910","Florida","120","Lee","0710","Lee",84
"G1200730","1910","Florida","120","Leon","0730","Leon",15
"G1200750","1910","Florida","120","Levy","0750","Levy",8
"G1200770","1910","Florida","120","Liberty","0770","Liberty",7
"G1200790","1910","Florida","120","Madison","0790","Madison",11
"G1200810","1910","Florida","120","Manatee","0810","Manatee",39
"G1200830","1910","Florida","120","Marion","0830","Marion",19
"G1200870","1910","Florida","120","Monroe","0870","Monroe",64
"G1200890","1910","Florida","120","Nassau","0890","Nassau",8
"G1200950","1910","Florida","120","Orange","0950","Orange",65
"G1200970","1910","Florida","120","Osceola","0970","Osceola",23
"G1200990","1910","Florida","120","Palm Beach","0990","Palm Beach",81
"G1201010","1910","Florida","120","Pasco","1010","Pasco",26
"G1201050","1910","Florida","120","Polk","1050","Polk",28
"G1201070","1910","Florida","120","Putnam","1070","Putnam",35
"G1201090","1910","Florida","120","St Johns","1090","St Johns",40
"G1201110","1910","Florida","120","St Lucie","1110","St Lucie",150
"G1201130","1910","Florida","120","Santa Rosa","1130","Santa Rosa",13
"G1201190","1910","Florida","120","Sumter","1190","Sumter",22
"G1201210","1910","Florida","120","Suwannee","1210","Suwannee",10
"G1201230","1910","Florida","120","Taylor","1230","Taylor",10
"G1201270","1910","Florida","120","Volusia","1270","Volusia",46
"G1201290","1910","Florida","120","Wakulla","1290","Wakulla",5
"G1201310","1910","Florida","120","Walton","1310","Walton",11
"G1201330","1910","Florida","120","Washington","1330","Washington",11
"G1300010","1910","Georgia","130","Appling","0010","Appling",8
"G1300070","1910","Georgia","130","Baker","0070","Baker",11
"G1300090","1910","Georgia","130","Baldwin","0090","Baldwin",13
"G1300110","1910","Georgia","130","Banks","0110","Banks",23
"G1300150","1910","Georgia","130","Bartow","0150","Bartow",21
"G1300170","1910","Georgia","130","Ben Hill","0170","Ben Hill",19
"G1300190","1910","Georgia","130","Berrien","0190","Berrien",13
"G1300210","1910","Georgia","130","Bibb","0210","Bibb",32
"G1300270","1910","Georgia","130","Brooks","0270","Brooks",18
"G1300290","1910","Georgia","130","Bryan","0290","Bryan",7
"G1300310","1910","Georgia","130","Bulloch","0310","Bulloch",26
"G1300330","1910","Georgia","130","Burke","0330","Burke",16
"G1300350","1910","Georgia","130","Butts","0350","Butts",32
"G1300370","1910","Georgia","130","Calhoun","0370","Calhoun",16
"G1300390","1910","Georgia","130","Camden","0390","Camden",7
"G1300395","1910","Georgia","130","Campbell","0395","Campbell",18
"G1300450","1910","Georgia","130","Carroll","0450","Carroll",25
"G1300470","1910","Georgia","130","Catoosa","0470","Catoosa",17
"G1300490","1910","Georgia","130","Charlton","0490","Charlton",4
"G1300510","1910","Georgia","130","Chatham","0510","Chatham",33
"G1300530","1910","Georgia","130","Chattahoochee","0530","Chattahoochee",9
"G1300550","1910","Georgia","130","Chattooga","0550","Chattooga",16
"G1300570","1910","Georgia","130","Cherokee","0570","Cherokee",13
"G1300590","1910","Georgia","130","Clarke","0590","Clarke",47
"G1300610","1910","Georgia","130","Clay","0610","Clay",17
"G1300630","1910","Georgia","130","Clayton","0630","Clayton",39
"G1300650","1910","Georgia","130","Clinch","0650","Clinch",4
"G1300670","1910","Georgia","130","Cobb","0670","Cobb",28
"G1300690","1910","Georgia","130","Coffee","0690","Coffee",10
"G1300710","1910","Georgia","130","Colquitt","0710","Colquitt",18
"G1300730","1910","Georgia","130","Columbia","0730","Columbia",16
"G1300770","1910","Georgia","130","Coweta","0770","Coweta",26
"G1300790","1910","Georgia","130","Crawford","0790","Crawford",10
"G1300810","1910","Georgia","130","Crisp","0810","Crisp",23
"G1300830","1910","Georgia","130","Dade","0830","Dade",11
"G1300850","1910","Georgia","130","Dawson","0850","Dawson",9
"G1300870","1910","Georgia","130","Decatur","0870","Decatur",14
"G1300890","1910","Georgia","130","DeKalb","0890","De Kalb",45
"G1300910","1910","Georgia","130","Dodge","0910","Dodge",17
"G1300930","1910","Georgia","130","Dooly","0930","Dooly",24
"G1300950","1910","Georgia","130","Dougherty","0950","Dougherty",17
"G1300970","1910","Georgia","130","Douglas","0970","Douglas",17
"G1300990","1910","Georgia","130","Early","0990","Early",16
"G1301010","1910","Georgia","130","Echols","1010","Echols",4
"G1301030","1910","Georgia","130","Effingham","1030","Effingham",7
"G1301050","1910","Georgia","130","Elbert","1050","Elbert",26
"G1301070","1910","Georgia","130","Emanuel","1070","Emanuel",19
"G1301110","1910","Georgia","130","Fannin","1110","Fannin",6
"G1301130","1910","Georgia","130","Fayette","1130","Fayette",34
"G1301150","1910","Georgia","130","Floyd","1150","Floyd",19
"G1301170","1910","Georgia","130","Forsyth","1170","Forsyth",19
"G1301190","1910","Georgia","130","Franklin","1190","Franklin",38
"G1301210","1910","Georgia","130","Fulton","1210","Fulton",92
"G1301230","1910","Georgia","130","Gilmer","1230","Gilmer",6
"G1301250","1910","Georgia","130","Glascock","1250","Glascock",11
"G1301270","1910","Georgia","130","Glynn","1270","Glynn",6
"G1301290","1910","Georgia","130","Gordon","1290","Gordon",18
"G1301310","1910","Georgia","130","Grady","1310","Grady",15
"G1301330","1910","Georgia","130","Greene","1330","Greene",21
"G1301350","1910","Georgia","130","Gwinnett","1350","Gwinnett",25
"G1301370","1910","Georgia","130","Habersham","1370","Habersham",16
"G1301390","1910","Georgia","130","Hall","1390","Hall",19
"G1301410","1910","Georgia","130","Hancock","1410","Hancock",14
"G1301430","1910","Georgia","130","Haralson","1430","Haralson",14
"G1301450","1910","Georgia","130","Harris","1450","Harris",15
"G1301470","1910","Georgia","130","Hart","1470","Hart",36
"G1301490","1910","Georgia","130","Heard","1490","Heard",15
"G1301510","1910","Georgia","130","Henry","1510","Henry",28
"G1301530","1910","Georgia","130","Houston","1530","Houston",22
"G1301550","1910","Georgia","130","Irwin","1550","Irwin",23
"G1301570","1910","Georgia","130","Jackson","1570","Jackson",39
"G1301590","1910","Georgia","130","Jasper","1590","Jasper",21
"G1301610","1910","Georgia","130","Jeff Davis","1610","Jeff Davis",9
"G1301630","1910","Georgia","130","Jefferson","1630","Jefferson",19
"G1301650","1910","Georgia","130","Jenkins","1650","Jenkins",16
"G1301670","1910","Georgia","130","Johnson","1670","Johnson",16
"G1301690","1910","Georgia","130","Jones","1690","Jones",12
"G1301750","1910","Georgia","130","Laurens","1750","Laurens",19
"G1301770","1910","Georgia","130","Lee","1770","Lee",17
"G1301790","1910","Georgia","130","Liberty","1790","Liberty",8
"G1301810","1910","Georgia","130","Lincoln","1810","Lincoln",16
"G1301850","1910","Georgia","130","Lowndes","1850","Lowndes",15
"G1301870","1910","Georgia","130","Lumpkin","1870","Lumpkin",6
"G1301890","1910","Georgia","130","McDuffie","1890","Mcduffie",13
"G1301910","1910","Georgia","130","McIntosh","1910","Mcintosh",11
"G1301930","1910","Georgia","130","Macon","1930","Macon",15
"G1301950","1910","Georgia","130","Madison","1950","Madison",29
"G1301970","1910","Georgia","130","Marion","1970","Marion",7
"G1301990","1910","Georgia","130","Meriwether","1990","Meriwether",24
"G1302010","1910","Georgia","130","Miller","2010","Miller",11
"G1302015","1910","Georgia","130","Milton","2015","Milton",23
"G1302050","1910","Georgia","130","Mitchell","2050","Mitchell",20
"G1302070","1910","Georgia","130","Monroe","2070","Monroe",16
"G1302090","1910","Georgia","130","Montgomery","2090","Montgomery",18
"G1302110","1910","Georgia","130","Morgan","2110","Morgan",27
"G1302130","1910","Georgia","130","Murray","2130","Murray",10
"G1302150","1910","Georgia","130","Muscogee","2150","Muscogee",19
"G1302170","1910","Georgia","130","Newton","2170","Newton",28
"G1302190","1910","Georgia","130","Oconee","2190","Oconee",35
"G1302210","1910","Georgia","130","Oglethorpe","2210","Oglethorpe",22
"G1302230","1910","Georgia","130","Paulding","2230","Paulding",15
"G1302270","1910","Georgia","130","Pickens","2270","Pickens",8
"G1302290","1910","Georgia","130","Pierce","2290","Pierce",9
"G1302310","1910","Georgia","130","Pike","2310","Pike",21
"G1302330","1910","Georgia","130","Polk","2330","Polk",19
"G1302350","1910","Georgia","130","Pulaski","2350","Pulaski",23
"G1302370","1910","Georgia","130","Putnam","2370","Putnam",15
"G1302390","1910","Georgia","130","Quitman","2390","Quitman",11
"G1302410","1910","Georgia","130","Rabun","2410","Rabun",8
"G1302430","1910","Georgia","130","Randolph","2430","Randolph",17
"G1302450","1910","Georgia","130","Richmond","2450","Richmond",23
"G1302470","1910","Georgia","130","Rockdale","2470","Rockdale",23
"G1302490","1910","Georgia","130","Schley","2490","Schley",11
"G1302510","1910","Georgia","130","Screven","2510","Screven",16
"G1302550","1910","Georgia","130","Spalding","2550","Spalding",28
"G1302570","1910","Georgia","130","Stephens","2570","Stephens",23
"G1302590","1910","Georgia","130","Stewart","2590","Stewart",11
"G1302610","1910","Georgia","130","Sumter","2610","Sumter",25
"G1302630","1910","Georgia","130","Talbot","2630","Talbot",10
"G1302650","1910","Georgia","130","Taliaferro","2650","Taliaferro",18
