GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,AE7001
"G0501150","1935",,"050",,"1150","Pope",19
"G0501170","1935",,"050",,"1170","Prairie",21
"G0501190","1935",,"050",,"1190","Pulaski",45
"G0501210","1935",,"050",,"1210","Randolph",16
"G0501230","1935",,"050",,"1230","St Francis",36
"G0501250","1935",,"050",,"1250","Saline",15
"G0501270","1935",,"050",,"1270","Scott",15
"G0501290","1935",,"050",,"1290","Searcy",9
"G0501310","1935",,"050",,"1310","Sebastian",18
"G0501330","1935",,"050",,"1330","Sevier",15
"G0501350","1935",,"050",,"1350","Sharp",9
"G0501370","1935",,"050",,"1370","Stone",8
"G0501390","1935",,"050",,"1390","Union",16
"G0501410","1935",,"050",,"1410","Van Buren",9
"G0501430","1935",,"050",,"1430","Washington",27
"G0501450","1935",,"050",,"1450","White",16
"G0501470","1935",,"050",,"1470","Woodruff",26
"G0501490","1935",,"050",,"1490","Yell",18
"G0600010","1935",,"060",,"0010","Alameda",130
"G0600030","1935",,"060",,"0030","Alpine",38
"G0600050","1935",,"060",,"0050","Amador",14
"G0600070","1935",,"060",,"0070","Butte",55
"G0600090","1935",,"060",,"0090","Calaveras",13
"G0600110","1935",,"060",,"0110","Colusa",51
"G0600130","1935",,"060",,"0130","Contra Costa",114
"G0600150","1935",,"060",,"0150","Del Norte",59
"G0600170","1935",,"060",,"0170","El Dorado",25
"G0600190","1935",,"060",,"0190","Fresno",81
"G0600210","1935",,"060",,"0210","Glenn",38
"G0600230","1935",,"060",,"0230","Humboldt",30
"G0600250","1935",,"060",,"0250","Imperial",88
"G0600270","1935",,"060",,"0270","Inyo",36
"G0600290","1935",,"060",,"0290","Kern",30
"G0600310","1935",,"060",,"0310","Kings",59
"G0600330","1935",,"060",,"0330","Lake",48
"G0600350","1935",,"060",,"0350","Lassen",13
"G0600370","1935",,"060",,"0370","Los Angeles",426
"G0600390","1935",,"060",,"0390","Madera",34
"G0600410","1935",,"060",,"0410","Marin",52
"G0600430","1935",,"060",,"0430","Mariposa",10
"G0600450","1935",,"060",,"0450","Mendocino",21
"G0600470","1935",,"060",,"0470","Merced",48
"G0600490","1935",,"060",,"0490","Modoc",18
"G0600510","1935",,"060",,"0510","Mono",56
"G0600530","1935",,"060",,"0530","Monterey",49
"G0600550","1935",,"060",,"0550","Napa",74
"G0600570","1935",,"060",,"0570","Nevada",18
"G0600590","1935",,"060",,"0590","Orange",545
"G0600610","1935",,"060",,"0610","Placer",68
"G0600630","1935",,"060",,"0630","Plumas",20
"G0600650","1935",,"060",,"0650","Riverside",129
"G0600670","1935",,"060",,"0670","Sacramento",107
"G0600690","1935",,"060",,"0690","San Benito",26
"G0600710","1935",,"060",,"0710","San Bernardino",434
"G0600730","1935",,"060",,"0730","San Diego",84
"G0600750","1935",,"060",,"0750","San Francisco",6000
"G0600770","1935",,"060",,"0770","San Joaquin",138
"G0600790","1935",,"060",,"0790","San Luis Obispo",23
"G0600810","1935",,"060",,"0810","San Mateo",205
"G0600830","1935",,"060",,"0830","Santa Barbara",62
"G0600850","1935",,"060",,"0850","Santa Clara",171
"G0600870","1935",,"060",,"0870","Santa Cruz",181
"G0600890","1935",,"060",,"0890","Shasta",18
"G0600910","1935",,"060",,"0910","Sierra",15
"G0600930","1935",,"060",,"0930","Siskiyou",19
"G0600950","1935",,"060",,"0950","Solano",83
"G0600970","1935",,"060",,"0970","Sonoma",97
"G0600990","1935",,"060",,"0990","Stanislaus",93
"G0601010","1935",,"060",,"1010","Sutter",103
"G0601030","1935",,"060",,"1030","Tehama",17
"G0601050","1935",,"060",,"1050","Trinity",14
"G0601070","1935",,"060",,"1070","Tulare",88
"G0601090","1935",,"060",,"1090","Tuolumne",14
"G0601110","1935",,"060",,"1110","Ventura",226
"G0601130","1935",,"060",,"1130","Yolo",83
"G0601150","1935",,"060",,"1150","Yuba",49
"G0800010","1935",,"080",,"0010","Adams",24
"G0800030","1935",,"080",,"0030","Alamosa",16
"G0800050","1935",,"080",,"0050","Arapahoe",26
"G0800070","1935",,"080",,"0070","Archuleta",8
"G0800090","1935",,"080",,"0090","Baca",8
"G0800110","1935",,"080",,"0110","Bent",13
"G0800130","1935",,"080",,"0130","Boulder",54
"G0800150","1935",,"080",,"0150","Chaffee",25
"G0800170","1935",,"080",,"0170","Cheyenne",7
"G0800190","1935",,"080",,"0190","Clear Creek",17
"G0800210","1935",,"080",,"0210","Conejos",22
"G0800230","1935",,"080",,"0230","Costilla",6
"G0800250","1935",,"080",,"0250","Crowley",15
"G0800270","1935",,"080",,"0270","Custer",10
"G0800290","1935",,"080",,"0290","Delta",32
"G0800310","1935",,"080",,"0310","Denver",538
"G0800330","1935",,"080",,"0330","Dolores",6
"G0800350","1935",,"080",,"0350","Douglas",12
"G0800370","1935",,"080",,"0370","Eagle",18
"G0800390","1935",,"080",,"0390","Elbert",7
"G0800410","1935",,"080",,"0410","El Paso",11
"G0800430","1935",,"080",,"0430","Fremont",14
"G0800450","1935",,"080",,"0450","Garfield",16
"G0800470","1935",,"080",,"0470","Gilpin",7
"G0800490","1935",,"080",,"0490","Grand",11
"G0800510","1935",,"080",,"0510","Gunnison",11
"G0800530","1935",,"080",,"0530","Hinsdale",12
"G0800550","1935",,"080",,"0550","Huerfano",6
"G0800570","1935",,"080",,"0570","Jackson",8
"G0800590","1935",,"080",,"0590","Jefferson",63
"G0800610","1935",,"080",,"0610","Kiowa",9
"G0800630","1935",,"080",,"0630","Kit Carson",8
"G0800650","1935",,"080",,"0650","Lake",11
"G0800670","1935",,"080",,"0670","La Plata",15
"G0800690","1935",,"080",,"0690","Larimer",25
"G0800710","1935",,"080",,"0710","Las Animas",5
"G0800730","1935",,"080",,"0730","Lincoln",7
"G0800750","1935",,"080",,"0750","Logan",16
"G0800770","1935",,"080",,"0770","Mesa",32
"G0800790","1935",,"080",,"0790","Mineral",11
"G0800810","1935",,"080",,"0810","Moffat",5
"G0800830","1935",,"080",,"0830","Montezuma",15
"G0800850","1935",,"080",,"0850","Montrose",18
"G0800870","1935",,"080",,"0870","Morgan",21
"G0800890","1935",,"080",,"0890","Otero",15
"G0800910","1935",,"080",,"0910","Ouray",10
"G0800930","1935",,"080",,"0930","Park",7
"G0800950","1935",,"080",,"0950","Phillips",18
"G0800970","1935",,"080",,"0970","Pitkin",17
"G0800990","1935",,"080",,"0990","Prowers",17
"G0801010","1935",,"080",,"1010","Pueblo",10
"G0801030","1935",,"080",,"1030","Rio Blanco",9
"G0801050","1935",,"080",,"1050","Rio Grande",49
"G0801070","1935",,"080",,"1070","Routt",10
"G0801090","1935",,"080",,"1090","Saguache",13
"G0801130","1935",,"080",,"1130","San Miguel",5
"G0801150","1935",,"080",,"1150","Sedgwick",26
"G0801170","1935",,"080",,"1170","Summit",13
"G0801190","1935",,"080",,"1190","Teller",5
"G0801210","1935",,"080",,"1210","Washington",9
"G0801230","1935",,"080",,"1230","Weld",24
"G0801250","1935",,"080",,"1250","Yuma",10
"G0900010","1935",,"090",,"0010","Fairfield",396
"G0900030","1935",,"090",,"0030","Hartford",179
"G0900050","1935",,"090",,"0050","Litchfield",90
"G0900070","1935",,"090",,"0070","Middlesex",111
"G0900090","1935",,"090",,"0090","New Haven",163
"G0900110","1935",,"090",,"0110","New London",73
"G0900130","1935",,"090",,"0130","Tolland",69
"G0900150","1935",,"090",,"0150","Windham",62
"G1000010","1935",,"100",,"0010","Kent",41
"G1000030","1935",,"100",,"0030","New Castle",120
"G1000050","1935",,"100",,"0050","Sussex",35
"G1200010","1935",,"120",,"0010","Alachua",22
"G1200030","1935",,"120",,"0030","Baker",20
"G1200050","1935",,"120",,"0050","Bay",28
"G1200070","1935",,"120",,"0070","Bradford",25
"G1200090","1935",,"120",,"0090","Brevard",214
"G1200110","1935",,"120",,"0110","Broward",114
"G1200130","1935",,"120",,"0130","Calhoun",15
"G1200150","1935",,"120",,"0150","Charlotte",14
"G1200170","1935",,"120",,"0170","Citrus",23
"G1200190","1935",,"120",,"0190","Clay",11
"G1200210","1935",,"120",,"0210","Collier",62
"G1200230","1935",,"120",,"0230","Columbia",12
"G1200250","1935",,"120",,"0250","Dade",191
"G1200270","1935",,"120",,"0270","De Soto",76
"G1200290","1935",,"120",,"0290","Dixie",4
"G1200310","1935",,"120",,"0310","Duval",109
"G1200330","1935",,"120",,"0330","Escambia",47
"G1200350","1935",,"120",,"0350","Flagler",60
"G1200370","1935",,"120",,"0370","Franklin",16
"G1200390","1935",,"120",,"0390","Gadsden",18
"G1200410","1935",,"120",,"0410","Gilchrist",10
"G1200430","1935",,"120",,"0430","Glades",5
"G1200450","1935",,"120",,"0450","Gulf",21
"G1200470","1935",,"120",,"0470","Hamilton",12
"G1200490","1935",,"120",,"0490","Hardee",38
"G1200510","1935",,"120",,"0510","Hendry",32
"G1200530","1935",,"120",,"0530","Hernando",69
"G1200550","1935",,"120",,"0550","Highlands",34
"G1200570","1935",,"120",,"0570","Hillsborough",112
"G1200590","1935",,"120",,"0590","Holmes",17
"G1200610","1935",,"120",,"0610","Indian River",121
"G1200630","1935",,"120",,"0630","Jackson",17
"G1200650","1935",,"120",,"0650","Jefferson",14
"G1200670","1935",,"120",,"0670","Lafayette",8
"G1200690","1935",,"120",,"0690","Lake",136
"G1200710","1935",,"120",,"0710","Lee",123
"G1200730","1935",,"120",,"0730","Leon",15
"G1200750","1935",,"120",,"0750","Levy",14
"G1200770","1935",,"120",,"0770","Liberty",9
"G1200790","1935",,"120",,"0790","Madison",12
"G1200810","1935",,"120",,"0810","Manatee",136
"G1200830","1935",,"120",,"0830","Marion",38
"G1200850","1935",,"120",,"0850","Martin",75
"G1200870","1935",,"120",,"0870","Monroe",138
"G1200890","1935",,"120",,"0890","Nassau",15
"G1200910","1935",,"120",,"0910","Okaloosa",18
"G1200930","1935",,"120",,"0930","Okeechobee",19
"G1200950","1935",,"120",,"0950","Orange",191
"G1200970","1935",,"120",,"0970","Osceola",36
"G1200990","1935",,"120",,"0990","Palm Beach",103
"G1201010","1935",,"120",,"1010","Pasco",73
"G1201030","1935",,"120",,"1030","Pinellas",325
"G1201050","1935",,"120",,"1050","Polk",154
"G1201070","1935",,"120",,"1070","Putnam",112
"G1201090","1935",,"120",,"1090","St Johns",51
"G1201110","1935",,"120",,"1110","St Lucie",359
"G1201130","1935",,"120",,"1130","Santa Rosa",24
"G1201150","1935",,"120",,"1150","Sarasota",137
"G1201170","1935",,"120",,"1170","Seminole",142
"G1201190","1935",,"120",,"1190","Sumter",28
"G1201210","1935",,"120",,"1210","Suwannee",11
"G1201230","1935",,"120",,"1230","Taylor",12
"G1201250","1935",,"120",,"1250","Union",11
"G1201270","1935",,"120",,"1270","Volusia",186
"G1201290","1935",,"120",,"1290","Wakulla",11
"G1201310","1935",,"120",,"1310","Walton",16
"G1201330","1935",,"120",,"1330","Washington",17
"G1300010","1935",,"130",,"0010","Appling",13
"G1300030","1935",,"130",,"0030","Atkinson",15
"G1300050","1935",,"130",,"0050","Bacon",12
"G1300070","1935",,"130",,"0070","Baker",11
"G1300090","1935",,"130",,"0090","Baldwin",13
"G1300110","1935",,"130",,"0110","Banks",15
"G1300130","1935",,"130",,"0130","Barrow",25
"G1300150","1935",,"130",,"0150","Bartow",25
"G1300170","1935",,"130",,"0170","Ben Hill",19
"G1300190","1935",,"130",,"0190","Berrien",15
"G1300210","1935",,"130",,"0210","Bibb",34
"G1300230","1935",,"130",,"0230","Bleckley",13
"G1300250","1935",,"130",,"0250","Brantley",8
"G1300270","1935",,"130",,"0270","Brooks",16
"G1300290","1935",,"130",,"0290","Bryan",13
"G1300310","1935",,"130",,"0310","Bulloch",18
"G1300330","1935",,"130",,"0330","Burke",13
"G1300350","1935",,"130",,"0350","Butts",17
"G1300370","1935",,"130",,"0370","Calhoun",16
"G1300390","1935",,"130",,"0390","Camden",6
"G1300430","1935",,"130",,"0430","Candler",17
"G1300450","1935",,"130",,"0450","Carroll",24
"G1300470","1935",,"130",,"0470","Catoosa",23
"G1300490","1935",,"130",,"0490","Charlton",7
"G1300510","1935",,"130",,"0510","Chatham",44
"G1300530","1935",,"130",,"0530","Chattahoochee",6
"G1300550","1935",,"130",,"0550","Chattooga",17
"G1300570","1935",,"130",,"0570","Cherokee",15
"G1300590","1935",,"130",,"0590","Clarke",31
"G1300610","1935",,"130",,"0610","Clay",14
"G1300630","1935",,"130",,"0630","Clayton",30
"G1300650","1935",,"130",,"0650","Clinch",10
"G1300670","1935",,"130",,"0670","Cobb",32
"G1300690","1935",,"130",,"0690","Coffee",15
"G1300710","1935",,"130",,"0710","Colquitt",23
"G1300730","1935",,"130",,"0730","Columbia",14
"G1300750","1935",,"130",,"0750","Cook",20
"G1300770","1935",,"130",,"0770","Coweta",15
"G1300790","1935",,"130",,"0790","Crawford",10
"G1300810","1935",,"130",,"0810","Crisp",20
"G1300830","1935",,"130",,"0830","Dade",13
"G1300850","1935",,"130",,"0850","Dawson",9
"G1300870","1935",,"130",,"0870","Decatur",13
"G1300890","1935",,"130",,"0890","De Kalb",71
"G1300910","1935",,"130",,"0910","Dodge",17
"G1300930","1935",,"130",,"0930","Dooly",20
"G1300950","1935",,"130",,"0950","Dougherty",30
"G1300970","1935",,"130",,"0970","Douglas",16
"G1300990","1935",,"130",,"0990","Early",17
"G1301010","1935",,"130",,"1010","Echols",7
"G1301030","1935",,"130",,"1030","Effingham",10
"G1301050","1935",,"130",,"1050","Elbert",19
"G1301070","1935",,"130",,"1070","Emanuel",15
"G1301090","1935",,"130",,"1090","Evans",13
"G1301110","1935",,"130",,"1110","Fannin",13
"G1301130","1935",,"130",,"1130","Fayette",18
"G1301150","1935",,"130",,"1150","Floyd",22
"G1301170","1935",,"130",,"1170","Forsyth",18
"G1301190","1935",,"130",,"1190","Franklin",21
"G1301210","1935",,"130",,"1210","Fulton",38
"G1301230","1935",,"130",,"1230","Gilmer",8
"G1301250","1935",,"130",,"1250","Glascock",14
"G1301270","1935",,"130",,"1270","Glynn",20
"G1301290","1935",,"130",,"1290","Gordon",23
"G1301310","1935",,"130",,"1310","Grady",17
"G1301330","1935",,"130",,"1330","Greene",11
"G1301350","1935",,"130",,"1350","Gwinnett",21
"G1301370","1935",,"130",,"1370","Habersham",24
"G1301390","1935",,"130",,"1390","Hall",19
"G1301410","1935",,"130",,"1410","Hancock",10
"G1301430","1935",,"130",,"1430","Haralson",17
"G1301450","1935",,"130",,"1450","Harris",9
"G1301470","1935",,"130",,"1470","Hart",22
"G1301490","1935",,"130",,"1490","Heard",13
"G1301510","1935",,"130",,"1510","Henry",20
"G1301530","1935",,"130",,"1530","Houston",19
"G1301550","1935",,"130",,"1550","Irwin",19
"G1301570","1935",,"130",,"1570","Jackson",20
"G1301590","1935",,"130",,"1590","Jasper",10
"G1301610","1935",,"130",,"1610","Jeff Davis",14
"G1301630","1935",,"130",,"1630","Jefferson",13
"G1301650","1935",,"130",,"1650","Jenkins",18
"G1301670","1935",,"130",,"1670","Johnson",13
"G1301690","1935",,"130",,"1690","Jones",9
"G1301710","1935",,"130",,"1710","Lamar",23
"G1301730","1935",,"130",,"1730","Lanier",15
"G1301750","1935",,"130",,"1750","Laurens",15
"G1301770","1935",,"130",,"1770","Lee",14
"G1301790","1935",,"130",,"1790","Liberty",8
"G1301810","1935",,"130",,"1810","Lincoln",11
"G1301830","1935",,"130",,"1830","Long",8
"G1301850","1935",,"130",,"1850","Lowndes",19
"G1301870","1935",,"130",,"1870","Lumpkin",11
"G1301890","1935",,"130",,"1890","Mcduffie",12
"G1301910","1935",,"130",,"1910","Mcintosh",16
"G1301930","1935",,"130",,"1930","Macon",21
"G1301950","1935",,"130",,"1950","Madison",21
"G1301970","1935",,"130",,"1970","Marion",8
"G1301990","1935",,"130",,"1990","Meriwether",16
"G1302010","1935",,"130",,"2010","Miller",17
"G1302050","1935",,"130",,"2050","Mitchell",20
"G1302070","1935",,"130",,"2070","Monroe",11
"G1302090","1935",,"130",,"2090","Montgomery",23
"G1302110","1935",,"130",,"2110","Morgan",15
"G1302130","1935",,"130",,"2130","Murray",15
"G1302150","1935",,"130",,"2150","Muscogee",31
"G1302170","1935",,"130",,"2170","Newton",19
"G1302190","1935",,"130",,"2190","Oconee",20
"G1302210","1935",,"130",,"2210","Oglethorpe",14
"G1302230","1935",,"130",,"2230","Paulding",16
"G1302250","1935",,"130",,"2250","Peach",29
"G1302270","1935",,"130",,"2270","Pickens",13
"G1302290","1935",,"130",,"2290","Pierce",18
"G1302310","1935",,"130",,"2310","Pike",19
"G1302330","1935",,"130",,"2330","Polk",25
"G1302350","1935",,"130",,"2350","Pulaski",16
"G1302370","1935",,"130",,"2370","Putnam",11
"G1302390","1935",,"130",,"2390","Quitman",9
"G1302410","1935",,"130",,"2410","Rabun",22
"G1302430","1935",,"130",,"2430","Randolph",16
"G1302450","1935",,"130",,"2450","Richmond",22
"G1302470","1935",,"130",,"2470","Rockdale",16
"G1302490","1935",,"130",,"2490","Schley",12
"G1302510","1935",,"130",,"2510","Screven",17
"G1302530","1935",,"130",,"2530","Seminole",15
"G1302550","1935",,"130",,"2550","Spalding",19
"G1302570","1935",,"130",,"2570","Stephens",16
"G1302590","1935",,"130",,"2590","Stewart",10
"G1302610","1935",,"130",,"2610","Sumter",21
"G1302630","1935",,"130",,"2630","Talbot",9
"G1302650","1935",,"130",,"2650","Taliaferro",10
"G1302670","1935",,"130",,"2670","Tattnall",15
"G1302690","1935",,"130",,"2690","Taylor",11
"G1302710","1935",,"130",,"2710","Telfair",16
"G1302730","1935",,"130",,"2730","Terrell",23
"G1302750","1935",,"130",,"2750","Thomas",20
"G1302770","1935",,"130",,"2770","Tift",28
"G1302790","1935",,"130",,"2790","Toombs",16
"G1302810","1935",,"130",,"2810","Towns",17
"G1302830","1935",,"130",,"2830","Treutlen",17
"G1302850","1935",,"130",,"2850","Troup",14
"G1302870","1935",,"130",,"2870","Turner",19
"G1302890","1935",,"130",,"2890","Twiggs",11
"G1302910","1935",,"130",,"2910","Union",11
"G1302930","1935",,"130",,"2930","Upson",22
"G1302950","1935",,"130",,"2950","Walker",24
"G1302970","1935",,"130",,"2970","Walton",20
"G1302990","1935",,"130",,"2990","Ware",16
"G1303010","1935",,"130",,"3010","Warren",15
"G1303030","1935",,"130",,"3030","Washington",13
"G1303050","1935",,"130",,"3050","Wayne",13
"G1303070","1935",,"130",,"3070","Webster",10
"G1303090","1935",,"130",,"3090","Wheeler",17
"G1303110","1935",,"130",,"3110","White",13
"G1303130","1935",,"130",,"3130","Whitfield",21
"G1303150","1935",,"130",,"3150","Wilcox",17
"G1303170","1935",,"130",,"3170","Wilkes",12
"G1303190","1935",,"130",,"3190","Wilkinson",9
"G1303210","1935",,"130",,"3210","Worth",17
"G1600010","1935",,"160",,"0010","Ada",72
"G1600030","1935",,"160",,"0030","Adams",16
"G1600050","1935",,"160",,"0050","Bannock",25
"G1600070","1935",,"160",,"0070","Bear Lake",16
"G1600090","1935",,"160",,"0090","Benewah",24
"G1600110","1935",,"160",,"0110","Bingham",42
"G1600130","1935",,"160",,"0130","Blaine",13
"G1600150","1935",,"160",,"0150","Boise",10
"G1600170","1935",,"160",,"0170","Bonner",20
"G1600190","1935",,"160",,"0190","Bonneville",45
"G1600210","1935",,"160",,"0210","Boundary",30
"G1600230","1935",,"160",,"0230","Butte",21
"G1600250","1935",,"160",,"0250","Camas",14
"G1600270","1935",,"160",,"0270","Canyon",81
"G1600290","1935",,"160",,"0290","Caribou",8
"G1600310","1935",,"160",,"0310","Cassia",32
"G1600330","1935",,"160",,"0330","Clark",8
"G1600350","1935",,"160",,"0350","Clearwater",22
"G1600370","1935",,"160",,"0370","Custer",19
"G1600390","1935",,"160",,"0390","Elmore",12
"G1600410","1935",,"160",,"0410","Franklin",42
"G1600430","1935",,"160",,"0430","Fremont",23
"G1600450","1935",,"160",,"0450","Gem",30
"G1600470","1935",,"160",,"0470","Gooding",69
"G1600490","1935",,"160",,"0490","Idaho",17
"G1600510","1935",,"160",,"0510","Jefferson",45
"G1600530","1935",,"160",,"0530","Jerome",97
"G1600550","1935",,"160",,"0550","Kootenai",26
"G1600570","1935",,"160",,"0570","Latah",48
"G1600590","1935",,"160",,"0590","Lemhi",23
"G1600610","1935",,"160",,"0610","Lewis",36
"G1600630","1935",,"160",,"0630","Lincoln",45
"G1600650","1935",,"160",,"0650","Madison",33
"G1600670","1935",,"160",,"0670","Minidoka",78
"G1600690","1935",,"160",,"0690","Nez Perce",35
"G1600710","1935",,"160",,"0710","Oneida",21
"G1600730","1935",,"160",,"0730","Owyhee",13
"G1600750","1935",,"160",,"0750","Payette",52
"G1600770","1935",,"160",,"0770","Power",14
"G1600790","1935",,"160",,"0790","Shoshone",35
"G1600810","1935",,"160",,"0810","Teton",16
"G1600830","1935",,"160",,"0830","Twin Falls",93
